Budget,Channel Group,Response,Region ,Country,Brand,Channel
24000,GourmetYouTubeGourmet Revelations,0.263066286,EUR,UK,Gourmet,YouTubeGourmet Revelations
24000,GourmetProgrammatic VideoGourmet Revelations,0.008480247,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
24000,Purina OneTVBifensis Microbiome,31753.54178,EUR,UK,Purina One,TVBifensis Microbiome
24000,Purina OneSocial Pinterest Bifensis Microbiome,306690.35,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
24000,Purina OneShopmiumBifensis Microbiome,264264.4186,EUR,UK,Purina One,ShopmiumBifensis Microbiome
24000,Purina OneProgrammatic VideoBifensis Microbiome,1215.384651,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
24000,Purina OneBVODBifensis Microbiome,276834.4066,EUR,UK,Purina One,BVODBifensis Microbiome
24000,Purina OneSocial PinterestBifensis Microbiome,149379.9648,EUR,UK,Purina One,Social PinterestBifensis Microbiome
25000,BakersBVODSuper Foods,6073.145369,EUR,UK,Bakers,BVODSuper Foods
25000,BakersProgrammatic VideoSuper Foods,18639.90738,EUR,UK,Bakers,Programmatic VideoSuper Foods
25000,BakersYoutubeSuper Foods,18622.44657,EUR,UK,Bakers,YoutubeSuper Foods
25000,BakersDirect VideoSuper Foods,22.80745053,EUR,UK,Bakers,Direct VideoSuper Foods
25000,BakersTVSuper Foods,29426.91072,EUR,UK,Bakers,TVSuper Foods
25000,BakersSocial FB IGBakers FB&IG,31839.63074,EUR,UK,Bakers,Social FB IGBakers FB&IG
25000,WinalotDisplayWinalot Great British Dogs Partnership,1535409.765,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
25000,WinalotSocialWinalot Great British Dogs Partnership,137619.3423,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
25000,WinalotPrintWinalot Great British Dogs Partnership,323158.1112,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
25000,WinalotDigitalWinalot Great British Dogs Partnership,44048.60661,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
25000,FelixBVODNaturally Delicious,89893.94176,EUR,UK,Felix,BVODNaturally Delicious
25000,FelixYoutubeNaturally Delicious,1928.659263,EUR,UK,Felix,YoutubeNaturally Delicious
25000,FelixSocial FB IGFelix Treats,23386.68235,EUR,UK,Felix,Social FB IGFelix Treats
25000,FelixTVIGTBAC,111902.2425,EUR,UK,Felix,TVIGTBAC
25000,FelixShopmiumNaturally Delicious,161499.0154,EUR,UK,Felix,ShopmiumNaturally Delicious
25000,FelixSocial FB IGFelix PicknMix,48929.6263,EUR,UK,Felix,Social FB IGFelix PicknMix
25000,FelixSocial SnapchatFelix PicknMix,28169.19607,EUR,UK,Felix,Social SnapchatFelix PicknMix
25000,FelixProgrammatic DisplayNaturally Delicious,267035.3121,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
25000,FelixSocial FB IGIGTBAC,154865.4783,EUR,UK,Felix,Social FB IGIGTBAC
25000,FelixProgrammatic VideoIGTBAC,18.54301305,EUR,UK,Felix,Programmatic VideoIGTBAC
25000,FelixBVODIGTBAC,490516.6892,EUR,UK,Felix,BVODIGTBAC
25000,FelixYouTubeIGTBAC,93681.01903,EUR,UK,Felix,YouTubeIGTBAC
25000,FelixSocial TikTokIGTBAC,97636.95037,EUR,UK,Felix,Social TikTokIGTBAC
25000,GourmetBVODGourmet Mon Petit,15923.92178,EUR,UK,Gourmet,BVODGourmet Mon Petit
25000,GourmetProgrammatic VideoGourmet Mon Petit,4463.950938,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
25000,GourmetSocial FB IGGourmet Mon Petit,1778.346913,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
25000,GourmetSocial PinterestGourmet Mon Petit,47596.95642,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
25000,GourmetTVGourmet Revelations,57.21531179,EUR,UK,Gourmet,TVGourmet Revelations
25000,GourmetShopmiumGourmet Mon Petit,21714.13777,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
25000,GourmetTVGourmet Mon Petit,37657.06667,EUR,UK,Gourmet,TVGourmet Mon Petit
25000,GourmetSocial FB IGGourmet Revelations,411.1655927,EUR,UK,Gourmet,Social FB IGGourmet Revelations
25000,GourmetSocial PinterestGourmet Revelations,58798.49889,EUR,UK,Gourmet,Social PinterestGourmet Revelations
25000,GourmetShopmiumGourmet Revelations,15.03557595,EUR,UK,Gourmet,ShopmiumGourmet Revelations
25000,GourmetBVODGourmet Revelations,549.6312254,EUR,UK,Gourmet,BVODGourmet Revelations
25000,GourmetYouTubeGourmet Revelations,0.27339074,EUR,UK,Gourmet,YouTubeGourmet Revelations
25000,GourmetProgrammatic VideoGourmet Revelations,0.008831489,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
25000,Purina OneTVBifensis Microbiome,33003.67457,EUR,UK,Purina One,TVBifensis Microbiome
25000,Purina OneSocial Pinterest Bifensis Microbiome,319396.6812,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
25000,Purina OneShopmiumBifensis Microbiome,268025.6105,EUR,UK,Purina One,ShopmiumBifensis Microbiome
25000,Purina OneProgrammatic VideoBifensis Microbiome,1265.699379,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
25000,Purina OneBVODBifensis Microbiome,281382.2975,EUR,UK,Purina One,BVODBifensis Microbiome
25000,Purina OneSocial PinterestBifensis Microbiome,155568.8498,EUR,UK,Purina One,Social PinterestBifensis Microbiome
26000,BakersBVODSuper Foods,6073.145394,EUR,UK,Bakers,BVODSuper Foods
26000,BakersProgrammatic VideoSuper Foods,19378.14519,EUR,UK,Bakers,Programmatic VideoSuper Foods
26000,BakersYoutubeSuper Foods,19359.80861,EUR,UK,Bakers,YoutubeSuper Foods
26000,BakersDirect VideoSuper Foods,23.71074484,EUR,UK,Bakers,Direct VideoSuper Foods
26000,BakersTVSuper Foods,30541.27684,EUR,UK,Bakers,TVSuper Foods
26000,BakersSocial FB IGBakers FB&IG,31950.55482,EUR,UK,Bakers,Social FB IGBakers FB&IG
26000,WinalotDisplayWinalot Great British Dogs Partnership,1553987.129,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
26000,WinalotSocialWinalot Great British Dogs Partnership,139227.4478,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
26000,WinalotPrintWinalot Great British Dogs Partnership,326948.3575,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
26000,WinalotDigitalWinalot Great British Dogs Partnership,44537.59934,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
26000,FelixBVODNaturally Delicious,91118.3161,EUR,UK,Felix,BVODNaturally Delicious
26000,FelixYoutubeNaturally Delicious,2005.776698,EUR,UK,Felix,YoutubeNaturally Delicious
26000,FelixSocial FB IGFelix Treats,24321.73203,EUR,UK,Felix,Social FB IGFelix Treats
26000,FelixTVIGTBAC,116226.7709,EUR,UK,Felix,TVIGTBAC
26000,FelixShopmiumNaturally Delicious,163772.8589,EUR,UK,Felix,ShopmiumNaturally Delicious
26000,FelixSocial FB IGFelix PicknMix,50884.72417,EUR,UK,Felix,Social FB IGFelix PicknMix
26000,FelixSocial SnapchatFelix PicknMix,29294.7623,EUR,UK,Felix,Social SnapchatFelix PicknMix
26000,FelixProgrammatic DisplayNaturally Delicious,277650.6823,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
26000,FelixSocial FB IGIGTBAC,161053.5791,EUR,UK,Felix,Social FB IGIGTBAC
26000,FelixProgrammatic VideoIGTBAC,19.28014758,EUR,UK,Felix,Programmatic VideoIGTBAC
26000,FelixBVODIGTBAC,498147.712,EUR,UK,Felix,BVODIGTBAC
26000,FelixYouTubeIGTBAC,97419.04668,EUR,UK,Felix,YouTubeIGTBAC
26000,FelixSocial TikTokIGTBAC,101538.2635,EUR,UK,Felix,Social TikTokIGTBAC
26000,GourmetBVODGourmet Mon Petit,16165.00585,EUR,UK,Gourmet,BVODGourmet Mon Petit
26000,GourmetProgrammatic VideoGourmet Mon Petit,4629.1912,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
26000,GourmetSocial FB IGGourmet Mon Petit,1849.39967,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
26000,GourmetSocial PinterestGourmet Mon Petit,49498.66351,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
26000,GourmetTVGourmet Revelations,59.39053806,EUR,UK,Gourmet,TVGourmet Revelations
26000,GourmetShopmiumGourmet Mon Petit,21999.95849,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
26000,GourmetTVGourmet Mon Petit,39096.94167,EUR,UK,Gourmet,TVGourmet Mon Petit
26000,GourmetSocial FB IGGourmet Revelations,427.5934608,EUR,UK,Gourmet,Social FB IGGourmet Revelations
26000,GourmetSocial PinterestGourmet Revelations,61147.75671,EUR,UK,Gourmet,Social PinterestGourmet Revelations
26000,GourmetShopmiumGourmet Revelations,15.22680621,EUR,UK,Gourmet,ShopmiumGourmet Revelations
26000,GourmetBVODGourmet Revelations,560.4747533,EUR,UK,Gourmet,BVODGourmet Revelations
26000,GourmetYouTubeGourmet Revelations,0.283666332,EUR,UK,Gourmet,YouTubeGourmet Revelations
26000,GourmetProgrammatic VideoGourmet Revelations,0.009182565,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
26000,Purina OneTVBifensis Microbiome,34248.19778,EUR,UK,Purina One,TVBifensis Microbiome
26000,Purina OneSocial Pinterest Bifensis Microbiome,332097.2404,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
26000,Purina OneShopmiumBifensis Microbiome,271513.8566,EUR,UK,Purina One,ShopmiumBifensis Microbiome
26000,Purina OneProgrammatic VideoBifensis Microbiome,1315.988121,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
26000,Purina OneBVODBifensis Microbiome,285638.7757,EUR,UK,Purina One,BVODBifensis Microbiome
26000,Purina OneSocial PinterestBifensis Microbiome,161754.9234,EUR,UK,Purina One,Social PinterestBifensis Microbiome
27000,BakersBVODSuper Foods,6073.145406,EUR,UK,Bakers,BVODSuper Foods
27000,BakersProgrammatic VideoSuper Foods,20115.82083,EUR,UK,Bakers,Programmatic VideoSuper Foods
27000,BakersYoutubeSuper Foods,20096.59504,EUR,UK,Bakers,YoutubeSuper Foods
27000,BakersDirect VideoSuper Foods,24.61335129,EUR,UK,Bakers,Direct VideoSuper Foods
27000,BakersTVSuper Foods,31650.99851,EUR,UK,Bakers,TVSuper Foods
27000,BakersSocial FB IGBakers FB&IG,32046.21414,EUR,UK,Bakers,Social FB IGBakers FB&IG
27000,WinalotDisplayWinalot Great British Dogs Partnership,1571141.72,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
27000,WinalotSocialWinalot Great British Dogs Partnership,140709.3438,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
27000,WinalotPrintWinalot Great British Dogs Partnership,330441.8992,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
27000,WinalotDigitalWinalot Great British Dogs Partnership,44986.86099,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
27000,FelixBVODNaturally Delicious,92256.94624,EUR,UK,Felix,BVODNaturally Delicious
27000,FelixYoutubeNaturally Delicious,2082.891908,EUR,UK,Felix,YoutubeNaturally Delicious
27000,FelixSocial FB IGFelix Treats,25256.7496,EUR,UK,Felix,Social FB IGFelix Treats
27000,FelixTVIGTBAC,120539.9154,EUR,UK,Felix,TVIGTBAC
27000,FelixShopmiumNaturally Delicious,165891.7085,EUR,UK,Felix,ShopmiumNaturally Delicious
27000,FelixSocial FB IGFelix PicknMix,52839.66161,EUR,UK,Felix,Social FB IGFelix PicknMix
27000,FelixSocial SnapchatFelix PicknMix,30420.23618,EUR,UK,Felix,Social SnapchatFelix PicknMix
27000,FelixProgrammatic DisplayNaturally Delicious,288260.9941,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
27000,FelixSocial FB IGIGTBAC,167241.1789,EUR,UK,Felix,Social FB IGIGTBAC
27000,FelixProgrammatic VideoIGTBAC,20.01693084,EUR,UK,Felix,Programmatic VideoIGTBAC
27000,FelixBVODIGTBAC,505302.0935,EUR,UK,Felix,BVODIGTBAC
27000,FelixYouTubeIGTBAC,101156.3668,EUR,UK,Felix,YouTubeIGTBAC
27000,FelixSocial TikTokIGTBAC,105439.2565,EUR,UK,Felix,Social TikTokIGTBAC
27000,GourmetBVODGourmet Mon Petit,16390.65375,EUR,UK,Gourmet,BVODGourmet Mon Petit
27000,GourmetProgrammatic VideoGourmet Mon Petit,4793.460546,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
27000,GourmetSocial FB IGGourmet Mon Petit,1920.446191,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
27000,GourmetSocial PinterestGourmet Mon Petit,51400.20372,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
27000,GourmetTVGourmet Revelations,61.55734383,EUR,UK,Gourmet,TVGourmet Revelations
27000,GourmetShopmiumGourmet Mon Petit,22265.2175,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
27000,GourmetTVGourmet Mon Petit,40531.86538,EUR,UK,Gourmet,TVGourmet Mon Petit
27000,GourmetSocial FB IGGourmet Revelations,444.0198873,EUR,UK,Gourmet,Social FB IGGourmet Revelations
27000,GourmetSocial PinterestGourmet Revelations,63496.80838,EUR,UK,Gourmet,Social PinterestGourmet Revelations
27000,GourmetShopmiumGourmet Revelations,15.40391535,EUR,UK,Gourmet,ShopmiumGourmet Revelations
27000,GourmetBVODGourmet Revelations,570.7943339,EUR,UK,Gourmet,BVODGourmet Revelations
27000,GourmetYouTubeGourmet Revelations,0.293893295,EUR,UK,Gourmet,YouTubeGourmet Revelations
27000,GourmetProgrammatic VideoGourmet Revelations,0.009533473,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
27000,Purina OneTVBifensis Microbiome,35487.13657,EUR,UK,Purina One,TVBifensis Microbiome
27000,Purina OneSocial Pinterest Bifensis Microbiome,344792.0305,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
27000,Purina OneShopmiumBifensis Microbiome,274748.9641,EUR,UK,Purina One,ShopmiumBifensis Microbiome
27000,Purina OneProgrammatic VideoBifensis Microbiome,1366.250889,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
27000,Purina OneBVODBifensis Microbiome,289622.5139,EUR,UK,Purina One,BVODBifensis Microbiome
27000,Purina OneSocial PinterestBifensis Microbiome,167938.1871,EUR,UK,Purina One,Social PinterestBifensis Microbiome
28000,BakersBVODSuper Foods,6073.145411,EUR,UK,Bakers,BVODSuper Foods
28000,BakersProgrammatic VideoSuper Foods,20852.93474,EUR,UK,Bakers,Programmatic VideoSuper Foods
28000,BakersYoutubeSuper Foods,20832.8063,EUR,UK,Bakers,YoutubeSuper Foods
28000,BakersDirect VideoSuper Foods,25.51527042,EUR,UK,Bakers,Direct VideoSuper Foods
28000,BakersTVSuper Foods,32756.0951,EUR,UK,Bakers,TVSuper Foods
28000,BakersSocial FB IGBakers FB&IG,32128.70935,EUR,UK,Bakers,Social FB IGBakers FB&IG
28000,WinalotDisplayWinalot Great British Dogs Partnership,1586982.501,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
28000,WinalotSocialWinalot Great British Dogs Partnership,142074.9358,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
28000,WinalotPrintWinalot Great British Dogs Partnership,333661.9625,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
28000,WinalotDigitalWinalot Great British Dogs Partnership,45399.61974,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
28000,FelixBVODNaturally Delicious,93315.83692,EUR,UK,Felix,BVODNaturally Delicious
28000,FelixYoutubeNaturally Delicious,2160.004893,EUR,UK,Felix,YoutubeNaturally Delicious
28000,FelixSocial FB IGFelix Treats,26191.73506,EUR,UK,Felix,Social FB IGFelix Treats
28000,FelixTVIGTBAC,124841.7061,EUR,UK,Felix,TVIGTBAC
28000,FelixShopmiumNaturally Delicious,167866.1294,EUR,UK,Felix,ShopmiumNaturally Delicious
28000,FelixSocial FB IGFelix PicknMix,54794.43862,EUR,UK,Felix,Social FB IGFelix PicknMix
28000,FelixSocial SnapchatFelix PicknMix,31545.61769,EUR,UK,Felix,Social SnapchatFelix PicknMix
28000,FelixProgrammatic DisplayNaturally Delicious,298866.2498,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
28000,FelixSocial FB IGIGTBAC,173428.2777,EUR,UK,Felix,Social FB IGIGTBAC
28000,FelixProgrammatic VideoIGTBAC,20.75336302,EUR,UK,Felix,Programmatic VideoIGTBAC
28000,FelixBVODIGTBAC,512009.6051,EUR,UK,Felix,BVODIGTBAC
28000,FelixYouTubeIGTBAC,104892.9796,EUR,UK,Felix,YouTubeIGTBAC
28000,FelixSocial TikTokIGTBAC,109339.9294,EUR,UK,Felix,Social TikTokIGTBAC
28000,GourmetBVODGourmet Mon Petit,16601.85381,EUR,UK,Gourmet,BVODGourmet Mon Petit
28000,GourmetProgrammatic VideoGourmet Mon Petit,4956.764684,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
28000,GourmetSocial FB IGGourmet Mon Petit,1991.486477,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
28000,GourmetSocial PinterestGourmet Mon Petit,53301.57707,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
28000,GourmetTVGourmet Revelations,63.71576167,EUR,UK,Gourmet,TVGourmet Revelations
28000,GourmetShopmiumGourmet Mon Petit,22511.39399,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
28000,GourmetTVGourmet Mon Petit,41961.85483,EUR,UK,Gourmet,TVGourmet Mon Petit
28000,GourmetSocial FB IGGourmet Revelations,460.4448724,EUR,UK,Gourmet,Social FB IGGourmet Revelations
28000,GourmetSocial PinterestGourmet Revelations,65845.65391,EUR,UK,Gourmet,Social PinterestGourmet Revelations
28000,GourmetShopmiumGourmet Revelations,15.56794612,EUR,UK,Gourmet,ShopmiumGourmet Revelations
28000,GourmetBVODGourmet Revelations,580.6152838,EUR,UK,Gourmet,BVODGourmet Revelations
28000,GourmetYouTubeGourmet Revelations,0.304071857,EUR,UK,Gourmet,YouTubeGourmet Revelations
28000,GourmetProgrammatic VideoGourmet Revelations,0.009884214,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
28000,Purina OneTVBifensis Microbiome,36720.516,EUR,UK,Purina One,TVBifensis Microbiome
28000,Purina OneSocial Pinterest Bifensis Microbiome,357481.0539,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
28000,Purina OneShopmiumBifensis Microbiome,277749.3032,EUR,UK,Purina One,ShopmiumBifensis Microbiome
28000,Purina OneProgrammatic VideoBifensis Microbiome,1416.487696,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
28000,Purina OneBVODBifensis Microbiome,293350.9883,EUR,UK,Purina One,BVODBifensis Microbiome
28000,Purina OneSocial PinterestBifensis Microbiome,174118.6419,EUR,UK,Purina One,Social PinterestBifensis Microbiome
29000,BakersBVODSuper Foods,6073.145414,EUR,UK,Bakers,BVODSuper Foods
29000,BakersProgrammatic VideoSuper Foods,21589.48733,EUR,UK,Bakers,Programmatic VideoSuper Foods
29000,BakersYoutubeSuper Foods,21568.44285,EUR,UK,Bakers,YoutubeSuper Foods
29000,BakersDirect VideoSuper Foods,26.41650273,EUR,UK,Bakers,Direct VideoSuper Foods
29000,BakersTVSuper Foods,33856.58587,EUR,UK,Bakers,TVSuper Foods
29000,BakersSocial FB IGBakers FB&IG,32199.85202,EUR,UK,Bakers,Social FB IGBakers FB&IG
29000,WinalotDisplayWinalot Great British Dogs Partnership,1601610.093,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
29000,WinalotSocialWinalot Great British Dogs Partnership,143333.3517,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
29000,WinalotPrintWinalot Great British Dogs Partnership,336629.9557,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
29000,WinalotDigitalWinalot Great British Dogs Partnership,45778.84148,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
29000,FelixBVODNaturally Delicious,94300.5724,EUR,UK,Felix,BVODNaturally Delicious
29000,FelixYoutubeNaturally Delicious,2237.115653,EUR,UK,Felix,YoutubeNaturally Delicious
29000,FelixSocial FB IGFelix Treats,27126.68841,EUR,UK,Felix,Social FB IGFelix Treats
29000,FelixTVIGTBAC,129132.1729,EUR,UK,Felix,TVIGTBAC
29000,FelixShopmiumNaturally Delicious,169705.9663,EUR,UK,Felix,ShopmiumNaturally Delicious
29000,FelixSocial FB IGFelix PicknMix,56749.05524,EUR,UK,Felix,Social FB IGFelix PicknMix
29000,FelixSocial SnapchatFelix PicknMix,32670.90686,EUR,UK,Felix,Social SnapchatFelix PicknMix
29000,FelixProgrammatic DisplayNaturally Delicious,309466.452,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
29000,FelixSocial FB IGIGTBAC,179614.8756,EUR,UK,Felix,Social FB IGIGTBAC
29000,FelixProgrammatic VideoIGTBAC,21.48944427,EUR,UK,Felix,Programmatic VideoIGTBAC
29000,FelixBVODIGTBAC,518298.1587,EUR,UK,Felix,BVODIGTBAC
29000,FelixYouTubeIGTBAC,108628.8852,EUR,UK,Felix,YouTubeIGTBAC
29000,FelixSocial TikTokIGTBAC,113240.2822,EUR,UK,Felix,Social TikTokIGTBAC
29000,GourmetBVODGourmet Mon Petit,16799.53112,EUR,UK,Gourmet,BVODGourmet Mon Petit
29000,GourmetProgrammatic VideoGourmet Mon Petit,5119.109283,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
29000,GourmetSocial FB IGGourmet Mon Petit,2062.520529,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
29000,GourmetSocial PinterestGourmet Mon Petit,55202.78356,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
29000,GourmetTVGourmet Revelations,65.86582407,EUR,UK,Gourmet,TVGourmet Revelations
29000,GourmetShopmiumGourmet Mon Petit,22739.86076,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
29000,GourmetTVGourmet Mon Petit,43386.92699,EUR,UK,Gourmet,TVGourmet Mon Petit
29000,GourmetSocial FB IGGourmet Revelations,476.8684161,EUR,UK,Gourmet,Social FB IGGourmet Revelations
29000,GourmetSocial PinterestGourmet Revelations,68194.29333,EUR,UK,Gourmet,Social PinterestGourmet Revelations
29000,GourmetShopmiumGourmet Revelations,15.71986428,EUR,UK,Gourmet,ShopmiumGourmet Revelations
29000,GourmetBVODGourmet Revelations,589.9616964,EUR,UK,Gourmet,BVODGourmet Revelations
29000,GourmetYouTubeGourmet Revelations,0.314202248,EUR,UK,Gourmet,YouTubeGourmet Revelations
29000,GourmetProgrammatic VideoGourmet Revelations,0.010234787,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
29000,Purina OneTVBifensis Microbiome,37948.36102,EUR,UK,Purina One,TVBifensis Microbiome
29000,Purina OneSocial Pinterest Bifensis Microbiome,370164.3132,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
29000,Purina OneShopmiumBifensis Microbiome,280531.9106,EUR,UK,Purina One,ShopmiumBifensis Microbiome
29000,Purina OneProgrammatic VideoBifensis Microbiome,1466.698557,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
29000,Purina OneBVODBifensis Microbiome,296840.5553,EUR,UK,Purina One,BVODBifensis Microbiome
