Time_Period,Budget/Revenue,Value,Optimisation Type,Channel,Scenario
16/04/2023,ST Revenue,71002.0245,Blended,Print,500k Exhaust
16/04/2023,ST Revenue,23219.3949,Blended,Digital,500k Exhaust
23/04/2023,ST Revenue,0,Blended,Display,500k Exhaust
23/04/2023,ST Revenue,36553.88082,Blended,Social,500k Exhaust
23/04/2023,ST Revenue,70999.67102,Blended,Print,500k Exhaust
23/04/2023,ST Revenue,23228.89136,Blended,Digital,500k Exhaust
30/04/2023,ST Revenue,0,Blended,Display,500k Exhaust
30/04/2023,ST Revenue,36554.67901,Blended,Social,500k Exhaust
30/04/2023,ST Revenue,70999.55335,Blended,Print,500k Exhaust
30/04/2023,ST Revenue,23229.43427,Blended,Digital,500k Exhaust
07/05/2023,ST Revenue,0,Blended,Display,500k Exhaust
07/05/2023,ST Revenue,36554.71892,Blended,Social,500k Exhaust
07/05/2023,ST Revenue,51569.45694,Blended,Print,500k Exhaust
07/05/2023,ST Revenue,23229.46532,Blended,Digital,500k Exhaust
14/05/2023,ST Revenue,0,Blended,Display,500k Exhaust
14/05/2023,ST Revenue,36554.72091,Blended,Social,500k Exhaust
14/05/2023,ST Revenue,50565.63619,Blended,Print,500k Exhaust
14/05/2023,ST Revenue,23229.46709,Blended,Digital,500k Exhaust
21/05/2023,ST Revenue,0,Blended,Display,500k Exhaust
21/05/2023,ST Revenue,36554.72101,Blended,Social,500k Exhaust
21/05/2023,ST Revenue,50515.36258,Blended,Print,500k Exhaust
21/05/2023,ST Revenue,23229.46719,Blended,Digital,500k Exhaust
28/05/2023,ST Revenue,0,Blended,Display,500k Exhaust
28/05/2023,ST Revenue,36554.72102,Blended,Social,500k Exhaust
28/05/2023,ST Revenue,50512.84869,Blended,Print,500k Exhaust
28/05/2023,ST Revenue,23229.4672,Blended,Digital,500k Exhaust
04/06/2023,ST Revenue,0,Blended,Display,500k Exhaust
04/06/2023,ST Revenue,36554.72102,Blended,Social,500k Exhaust
04/06/2023,ST Revenue,50512.72299,Blended,Print,500k Exhaust
04/06/2023,ST Revenue,23229.4672,Blended,Digital,500k Exhaust
11/06/2023,ST Revenue,0,Blended,Display,500k Exhaust
11/06/2023,ST Revenue,36554.72102,Blended,Social,500k Exhaust
11/06/2023,ST Revenue,50512.71671,Blended,Print,500k Exhaust
11/06/2023,ST Revenue,23229.4672,Blended,Digital,500k Exhaust
18/06/2023,ST Revenue,0,Blended,Display,500k Exhaust
18/06/2023,ST Revenue,36554.72102,Blended,Social,500k Exhaust
18/06/2023,ST Revenue,2704.752109,Blended,Print,500k Exhaust
18/06/2023,ST Revenue,23229.4672,Blended,Digital,500k Exhaust
25/06/2023,ST Revenue,0,Blended,Display,500k Exhaust
25/06/2023,ST Revenue,36554.72102,Blended,Social,500k Exhaust
25/06/2023,ST Revenue,135.7074253,Blended,Print,500k Exhaust
25/06/2023,ST Revenue,23229.4672,Blended,Digital,500k Exhaust
02/07/2023,ST Revenue,0,Blended,Display,500k Exhaust
02/07/2023,ST Revenue,36554.72102,Blended,Social,500k Exhaust
02/07/2023,ST Revenue,6.786548667,Blended,Print,500k Exhaust
02/07/2023,ST Revenue,23229.4672,Blended,Digital,500k Exhaust
10/07/2022,LT Revenue,0,Blended,Display,500k Exhaust
10/07/2022,LT Revenue,4197.358137,Blended,Social,500k Exhaust
10/07/2022,LT Revenue,15.01963407,Blended,Print,500k Exhaust
10/07/2022,LT Revenue,0,Blended,Digital,500k Exhaust
17/07/2022,LT Revenue,0,Blended,Display,500k Exhaust
17/07/2022,LT Revenue,4908.719873,Blended,Social,500k Exhaust
17/07/2022,LT Revenue,16.81681153,Blended,Print,500k Exhaust
17/07/2022,LT Revenue,0,Blended,Digital,500k Exhaust
24/07/2022,LT Revenue,0,Blended,Display,500k Exhaust
24/07/2022,LT Revenue,5038.431975,Blended,Social,500k Exhaust
24/07/2022,LT Revenue,17.03900136,Blended,Print,500k Exhaust
24/07/2022,LT Revenue,0,Blended,Digital,500k Exhaust
31/07/2022,LT Revenue,0,Blended,Display,500k Exhaust
31/07/2022,LT Revenue,5062.403945,Blended,Social,500k Exhaust
31/07/2022,LT Revenue,17.06658255,Blended,Print,500k Exhaust
31/07/2022,LT Revenue,0,Blended,Digital,500k Exhaust
07/08/2022,LT Revenue,0,Blended,Display,500k Exhaust
07/08/2022,LT Revenue,5066.845206,Blended,Social,500k Exhaust
07/08/2022,LT Revenue,17.07000802,Blended,Print,500k Exhaust
07/08/2022,LT Revenue,0,Blended,Digital,500k Exhaust
14/08/2022,LT Revenue,0,Blended,Display,500k Exhaust
14/08/2022,LT Revenue,5067.668413,Blended,Social,500k Exhaust
14/08/2022,LT Revenue,17.07043347,Blended,Print,500k Exhaust
14/08/2022,LT Revenue,0,Blended,Digital,500k Exhaust
21/08/2022,LT Revenue,0,Blended,Display,500k Exhaust
21/08/2022,LT Revenue,5067.821011,Blended,Social,500k Exhaust
21/08/2022,LT Revenue,17.07048631,Blended,Print,500k Exhaust
21/08/2022,LT Revenue,0,Blended,Digital,500k Exhaust
28/08/2022,LT Revenue,0,Blended,Display,500k Exhaust
28/08/2022,LT Revenue,5067.849298,Blended,Social,500k Exhaust
28/08/2022,LT Revenue,17.07049288,Blended,Print,500k Exhaust
28/08/2022,LT Revenue,0,Blended,Digital,500k Exhaust
04/09/2022,LT Revenue,0,Blended,Display,500k Exhaust
04/09/2022,LT Revenue,5067.854542,Blended,Social,500k Exhaust
04/09/2022,LT Revenue,17.07049369,Blended,Print,500k Exhaust
04/09/2022,LT Revenue,0,Blended,Digital,500k Exhaust
11/09/2022,LT Revenue,0,Blended,Display,500k Exhaust
11/09/2022,LT Revenue,5067.855514,Blended,Social,500k Exhaust
11/09/2022,LT Revenue,17.07049379,Blended,Print,500k Exhaust
11/09/2022,LT Revenue,0,Blended,Digital,500k Exhaust
18/09/2022,LT Revenue,0,Blended,Display,500k Exhaust
18/09/2022,LT Revenue,5067.855694,Blended,Social,500k Exhaust
18/09/2022,LT Revenue,17.07049381,Blended,Print,500k Exhaust
18/09/2022,LT Revenue,0,Blended,Digital,500k Exhaust
25/09/2022,LT Revenue,0,Blended,Display,500k Exhaust
25/09/2022,LT Revenue,5067.855728,Blended,Social,500k Exhaust
25/09/2022,LT Revenue,17.07049381,Blended,Print,500k Exhaust
25/09/2022,LT Revenue,0,Blended,Digital,500k Exhaust
02/10/2022,LT Revenue,0,Blended,Display,500k Exhaust
02/10/2022,LT Revenue,5067.855734,Blended,Social,500k Exhaust
02/10/2022,LT Revenue,2.19093085,Blended,Print,500k Exhaust
02/10/2022,LT Revenue,0,Blended,Digital,500k Exhaust
09/10/2022,LT Revenue,0,Blended,Display,500k Exhaust
09/10/2022,LT Revenue,5067.855735,Blended,Social,500k Exhaust
09/10/2022,LT Revenue,0.273241464,Blended,Print,500k Exhaust
09/10/2022,LT Revenue,0,Blended,Digital,500k Exhaust
16/10/2022,LT Revenue,0,Blended,Display,500k Exhaust
16/10/2022,LT Revenue,1011.106206,Blended,Social,500k Exhaust
16/10/2022,LT Revenue,0.033955139,Blended,Print,500k Exhaust
16/10/2022,LT Revenue,0,Blended,Digital,500k Exhaust
23/10/2022,LT Revenue,0,Blended,Display,500k Exhaust
23/10/2022,LT Revenue,190.043038,Blended,Social,500k Exhaust
23/10/2022,LT Revenue,0.004217651,Blended,Print,500k Exhaust
23/10/2022,LT Revenue,0,Blended,Digital,500k Exhaust
30/10/2022,LT Revenue,0,Blended,Display,500k Exhaust
30/10/2022,LT Revenue,35.31967532,Blended,Social,500k Exhaust
30/10/2022,LT Revenue,0.000523856,Blended,Print,500k Exhaust
30/10/2022,LT Revenue,0,Blended,Digital,500k Exhaust
06/11/2022,LT Revenue,0,Blended,Display,500k Exhaust
06/11/2022,LT Revenue,6.550461856,Blended,Social,500k Exhaust
06/11/2022,LT Revenue,6.51E-05,Blended,Print,500k Exhaust
06/11/2022,LT Revenue,0,Blended,Digital,500k Exhaust
13/11/2022,LT Revenue,0,Blended,Display,500k Exhaust
13/11/2022,LT Revenue,1.214390717,Blended,Social,500k Exhaust
13/11/2022,LT Revenue,8.08E-06,Blended,Print,500k Exhaust
13/11/2022,LT Revenue,0,Blended,Digital,500k Exhaust
20/11/2022,LT Revenue,0,Blended,Display,500k Exhaust
20/11/2022,LT Revenue,0.225119792,Blended,Social,500k Exhaust
20/11/2022,LT Revenue,19.31674995,Blended,Print,500k Exhaust
20/11/2022,LT Revenue,0,Blended,Digital,500k Exhaust
27/11/2022,LT Revenue,0,Blended,Display,500k Exhaust
27/11/2022,LT Revenue,0.041731416,Blended,Social,500k Exhaust
27/11/2022,LT Revenue,21.60232117,Blended,Print,500k Exhaust
27/11/2022,LT Revenue,0,Blended,Digital,500k Exhaust
04/12/2022,LT Revenue,0,Blended,Display,500k Exhaust
04/12/2022,LT Revenue,0.007735911,Blended,Social,500k Exhaust
04/12/2022,LT Revenue,21.88450285,Blended,Print,500k Exhaust
04/12/2022,LT Revenue,0,Blended,Digital,500k Exhaust
11/12/2022,LT Revenue,0,Blended,Display,500k Exhaust
11/12/2022,LT Revenue,0.001434035,Blended,Social,500k Exhaust
11/12/2022,LT Revenue,21.91952504,Blended,Print,500k Exhaust
11/12/2022,LT Revenue,0,Blended,Digital,500k Exhaust
18/12/2022,LT Revenue,0,Blended,Display,500k Exhaust
18/12/2022,LT Revenue,0.000265832,Blended,Social,500k Exhaust
18/12/2022,LT Revenue,21.92387456,Blended,Print,500k Exhaust
18/12/2022,LT Revenue,0,Blended,Digital,500k Exhaust
25/12/2022,LT Revenue,0,Blended,Display,500k Exhaust
25/12/2022,LT Revenue,4.93E-05,Blended,Social,500k Exhaust
25/12/2022,LT Revenue,21.92441478,Blended,Print,500k Exhaust
25/12/2022,LT Revenue,0,Blended,Digital,500k Exhaust
01/01/2023,LT Revenue,0,Blended,Display,500k Exhaust
01/01/2023,LT Revenue,9.13E-06,Blended,Social,500k Exhaust
01/01/2023,LT Revenue,21.92448188,Blended,Print,500k Exhaust
01/01/2023,LT Revenue,0,Blended,Digital,500k Exhaust
08/01/2023,LT Revenue,0,Blended,Display,500k Exhaust
08/01/2023,LT Revenue,1.69E-06,Blended,Social,500k Exhaust
08/01/2023,LT Revenue,2.841367632,Blended,Print,500k Exhaust
08/01/2023,LT Revenue,0,Blended,Digital,500k Exhaust
15/01/2023,LT Revenue,0,Blended,Display,500k Exhaust
15/01/2023,LT Revenue,3.14E-07,Blended,Social,500k Exhaust
15/01/2023,LT Revenue,0.354794206,Blended,Print,500k Exhaust
15/01/2023,LT Revenue,0,Blended,Digital,500k Exhaust
22/01/2023,LT Revenue,0,Blended,Display,500k Exhaust
22/01/2023,LT Revenue,5.82E-08,Blended,Social,500k Exhaust
22/01/2023,LT Revenue,0.044096236,Blended,Print,500k Exhaust
22/01/2023,LT Revenue,0,Blended,Digital,500k Exhaust
29/01/2023,LT Revenue,0,Blended,Display,500k Exhaust
29/01/2023,LT Revenue,1581.425625,Blended,Social,500k Exhaust
29/01/2023,LT Revenue,15.03439491,Blended,Print,500k Exhaust
29/01/2023,LT Revenue,392.8886155,Blended,Digital,500k Exhaust
05/02/2023,LT Revenue,0,Blended,Display,500k Exhaust
05/02/2023,LT Revenue,1865.344121,Blended,Social,500k Exhaust
05/02/2023,LT Revenue,16.82818499,Blended,Print,500k Exhaust
05/02/2023,LT Revenue,421.2845948,Blended,Digital,500k Exhaust
12/02/2023,LT Revenue,0,Blended,Display,500k Exhaust
12/02/2023,LT Revenue,1917.664654,Blended,Social,500k Exhaust
12/02/2023,LT Revenue,17.0499579,Blended,Print,500k Exhaust
12/02/2023,LT Revenue,425.5378186,Blended,Digital,500k Exhaust
19/02/2023,LT Revenue,0,Blended,Display,500k Exhaust
19/02/2023,LT Revenue,1927.352879,Blended,Social,500k Exhaust
19/02/2023,LT Revenue,17.07748737,Blended,Print,500k Exhaust
19/02/2023,LT Revenue,426.2527592,Blended,Digital,500k Exhaust
26/02/2023,LT Revenue,0,Blended,Display,500k Exhaust
26/02/2023,LT Revenue,1929.148456,Blended,Social,500k Exhaust
26/02/2023,LT Revenue,17.08090641,Blended,Print,500k Exhaust
26/02/2023,LT Revenue,426.3753083,Blended,Digital,500k Exhaust
05/03/2023,LT Revenue,0,Blended,Display,500k Exhaust
05/03/2023,LT Revenue,1929.481296,Blended,Social,500k Exhaust
05/03/2023,LT Revenue,17.08133107,Blended,Print,500k Exhaust
05/03/2023,LT Revenue,426.3963853,Blended,Digital,500k Exhaust
12/03/2023,LT Revenue,0,Blended,Display,500k Exhaust
12/03/2023,LT Revenue,1929.542996,Blended,Social,500k Exhaust
12/03/2023,LT Revenue,17.08138381,Blended,Print,500k Exhaust
12/03/2023,LT Revenue,426.4000124,Blended,Digital,500k Exhaust
19/03/2023,LT Revenue,0,Blended,Display,500k Exhaust
19/03/2023,LT Revenue,1929.554433,Blended,Social,500k Exhaust
19/03/2023,LT Revenue,17.08139036,Blended,Print,500k Exhaust
19/03/2023,LT Revenue,426.4006366,Blended,Digital,500k Exhaust
26/03/2023,LT Revenue,0,Blended,Display,500k Exhaust
26/03/2023,LT Revenue,1929.556553,Blended,Social,500k Exhaust
26/03/2023,LT Revenue,17.08139118,Blended,Print,500k Exhaust
26/03/2023,LT Revenue,426.4007441,Blended,Digital,500k Exhaust
02/04/2023,LT Revenue,0,Blended,Display,500k Exhaust
02/04/2023,LT Revenue,1945.843512,Blended,Social,500k Exhaust
02/04/2023,LT Revenue,13.6383779,Blended,Print,500k Exhaust
02/04/2023,LT Revenue,427.8851808,Blended,Digital,500k Exhaust
09/04/2023,LT Revenue,0,Blended,Display,500k Exhaust
09/04/2023,LT Revenue,1948.861655,Blended,Social,500k Exhaust
09/04/2023,LT Revenue,13.20695823,Blended,Print,500k Exhaust
09/04/2023,LT Revenue,428.1384962,Blended,Digital,500k Exhaust
16/04/2023,LT Revenue,0,Blended,Display,500k Exhaust
16/04/2023,LT Revenue,1965.696219,Blended,Social,500k Exhaust
16/04/2023,LT Revenue,13.15331525,Blended,Print,500k Exhaust
16/04/2023,LT Revenue,429.6407628,Blended,Digital,500k Exhaust
23/04/2023,LT Revenue,0,Blended,Display,500k Exhaust
23/04/2023,LT Revenue,1968.815801,Blended,Social,500k Exhaust
23/04/2023,LT Revenue,13.14665164,Blended,Print,500k Exhaust
23/04/2023,LT Revenue,429.897056,Blended,Digital,500k Exhaust
30/04/2023,LT Revenue,0,Blended,Display,500k Exhaust
30/04/2023,LT Revenue,1969.394052,Blended,Social,500k Exhaust
30/04/2023,LT Revenue,13.14582397,Blended,Print,500k Exhaust
30/04/2023,LT Revenue,429.9410996,Blended,Digital,500k Exhaust
07/05/2023,LT Revenue,0,Blended,Display,500k Exhaust
07/05/2023,LT Revenue,1969.501243,Blended,Social,500k Exhaust
07/05/2023,LT Revenue,9.640506195,Blended,Print,500k Exhaust
07/05/2023,LT Revenue,429.9486778,Blended,Digital,500k Exhaust
14/05/2023,LT Revenue,0,Blended,Display,500k Exhaust
14/05/2023,LT Revenue,1969.521114,Blended,Social,500k Exhaust
14/05/2023,LT Revenue,9.201279476,Blended,Print,500k Exhaust
14/05/2023,LT Revenue,429.9499821,Blended,Digital,500k Exhaust
21/05/2023,LT Revenue,0,Blended,Display,500k Exhaust
21/05/2023,LT Revenue,1969.524797,Blended,Social,500k Exhaust
21/05/2023,LT Revenue,9.146665755,Blended,Print,500k Exhaust
21/05/2023,LT Revenue,429.9502065,Blended,Digital,500k Exhaust
28/05/2023,LT Revenue,0,Blended,Display,500k Exhaust
28/05/2023,LT Revenue,1969.52548,Blended,Social,500k Exhaust
28/05/2023,LT Revenue,9.139881558,Blended,Print,500k Exhaust
28/05/2023,LT Revenue,429.9502451,Blended,Digital,500k Exhaust
04/06/2023,LT Revenue,0,Blended,Display,500k Exhaust
04/06/2023,LT Revenue,1969.525607,Blended,Social,500k Exhaust
04/06/2023,LT Revenue,9.139038915,Blended,Print,500k Exhaust
04/06/2023,LT Revenue,429.9502518,Blended,Digital,500k Exhaust
11/06/2023,LT Revenue,0,Blended,Display,500k Exhaust
11/06/2023,LT Revenue,1969.52563,Blended,Social,500k Exhaust
11/06/2023,LT Revenue,9.138934255,Blended,Print,500k Exhaust
11/06/2023,LT Revenue,429.9502529,Blended,Digital,500k Exhaust
18/06/2023,LT Revenue,0,Blended,Display,500k Exhaust
18/06/2023,LT Revenue,1969.525634,Blended,Social,500k Exhaust
18/06/2023,LT Revenue,1.154917163,Blended,Print,500k Exhaust
18/06/2023,LT Revenue,429.9502531,Blended,Digital,500k Exhaust
25/06/2023,LT Revenue,0,Blended,Display,500k Exhaust
25/06/2023,LT Revenue,1969.525635,Blended,Social,500k Exhaust
25/06/2023,LT Revenue,0.143755752,Blended,Print,500k Exhaust
25/06/2023,LT Revenue,429.9502532,Blended,Digital,500k Exhaust
02/07/2023,LT Revenue,0,Blended,Display,500k Exhaust
02/07/2023,LT Revenue,1969.525635,Blended,Social,500k Exhaust
02/07/2023,LT Revenue,0.017859909,Blended,Print,500k Exhaust
02/07/2023,LT Revenue,429.9502532,Blended,Digital,500k Exhaust
10/07/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
10/07/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
10/07/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
10/07/2022,Budget,0,Blended,Digital,2x Actual Budget
17/07/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
17/07/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
17/07/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
17/07/2022,Budget,0,Blended,Digital,2x Actual Budget
24/07/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
24/07/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
24/07/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
24/07/2022,Budget,0,Blended,Digital,2x Actual Budget
31/07/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
31/07/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
31/07/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
31/07/2022,Budget,0,Blended,Digital,2x Actual Budget
07/08/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
07/08/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
07/08/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
07/08/2022,Budget,0,Blended,Digital,2x Actual Budget
14/08/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
14/08/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
14/08/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
14/08/2022,Budget,0,Blended,Digital,2x Actual Budget
21/08/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
21/08/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
21/08/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
21/08/2022,Budget,0,Blended,Digital,2x Actual Budget
28/08/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
28/08/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
28/08/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
28/08/2022,Budget,0,Blended,Digital,2x Actual Budget
04/09/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
04/09/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
04/09/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
04/09/2022,Budget,0,Blended,Digital,2x Actual Budget
11/09/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
11/09/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
11/09/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
11/09/2022,Budget,0,Blended,Digital,2x Actual Budget
18/09/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
18/09/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
18/09/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
18/09/2022,Budget,0,Blended,Digital,2x Actual Budget
25/09/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
25/09/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
25/09/2022,Budget,6475.191728,Blended,Print,2x Actual Budget
25/09/2022,Budget,0,Blended,Digital,2x Actual Budget
02/10/2022,Budget,5187.461595,Blended,Display,2x Actual Budget
02/10/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
02/10/2022,Budget,0,Blended,Print,2x Actual Budget
02/10/2022,Budget,0,Blended,Digital,2x Actual Budget
09/10/2022,Budget,3044.153856,Blended,Display,2x Actual Budget
09/10/2022,Budget,14485.26369,Blended,Social,2x Actual Budget
09/10/2022,Budget,0,Blended,Print,2x Actual Budget
09/10/2022,Budget,0,Blended,Digital,2x Actual Budget
16/10/2022,Budget,900.8461173,Blended,Display,2x Actual Budget
16/10/2022,Budget,0,Blended,Social,2x Actual Budget
16/10/2022,Budget,0,Blended,Print,2x Actual Budget
16/10/2022,Budget,0,Blended,Digital,2x Actual Budget
23/10/2022,Budget,0,Blended,Display,2x Actual Budget
23/10/2022,Budget,0,Blended,Social,2x Actual Budget
23/10/2022,Budget,0,Blended,Print,2x Actual Budget
23/10/2022,Budget,0,Blended,Digital,2x Actual Budget
30/10/2022,Budget,0,Blended,Display,2x Actual Budget
30/10/2022,Budget,0,Blended,Social,2x Actual Budget
30/10/2022,Budget,0,Blended,Print,2x Actual Budget
30/10/2022,Budget,0,Blended,Digital,2x Actual Budget
06/11/2022,Budget,0,Blended,Display,2x Actual Budget
06/11/2022,Budget,0,Blended,Social,2x Actual Budget
06/11/2022,Budget,0,Blended,Print,2x Actual Budget
06/11/2022,Budget,0,Blended,Digital,2x Actual Budget
13/11/2022,Budget,0,Blended,Display,2x Actual Budget
13/11/2022,Budget,0,Blended,Social,2x Actual Budget
13/11/2022,Budget,0,Blended,Print,2x Actual Budget
13/11/2022,Budget,0,Blended,Digital,2x Actual Budget
20/11/2022,Budget,0,Blended,Display,2x Actual Budget
20/11/2022,Budget,0,Blended,Social,2x Actual Budget
20/11/2022,Budget,8409.268286,Blended,Print,2x Actual Budget
20/11/2022,Budget,0,Blended,Digital,2x Actual Budget
27/11/2022,Budget,0,Blended,Display,2x Actual Budget
27/11/2022,Budget,0,Blended,Social,2x Actual Budget
27/11/2022,Budget,8409.268286,Blended,Print,2x Actual Budget
27/11/2022,Budget,0,Blended,Digital,2x Actual Budget
04/12/2022,Budget,0,Blended,Display,2x Actual Budget
04/12/2022,Budget,0,Blended,Social,2x Actual Budget
04/12/2022,Budget,8409.268286,Blended,Print,2x Actual Budget
04/12/2022,Budget,0,Blended,Digital,2x Actual Budget
11/12/2022,Budget,0,Blended,Display,2x Actual Budget
11/12/2022,Budget,0,Blended,Social,2x Actual Budget
11/12/2022,Budget,8409.268286,Blended,Print,2x Actual Budget
11/12/2022,Budget,0,Blended,Digital,2x Actual Budget
18/12/2022,Budget,0,Blended,Display,2x Actual Budget
18/12/2022,Budget,0,Blended,Social,2x Actual Budget
18/12/2022,Budget,8409.268286,Blended,Print,2x Actual Budget
18/12/2022,Budget,0,Blended,Digital,2x Actual Budget
25/12/2022,Budget,0,Blended,Display,2x Actual Budget
25/12/2022,Budget,0,Blended,Social,2x Actual Budget
25/12/2022,Budget,8409.268286,Blended,Print,2x Actual Budget
25/12/2022,Budget,0,Blended,Digital,2x Actual Budget
