,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel,Year,Volume Scale-up factor (yearly),NNS,MC,FX rate,Volume
5567,2023-01-29,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.0
5568,2023-02-05,OtherChannels_Saudi Arabia_Nesquik,671.0524041742586,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,28.7722090419401
5569,2023-02-12,OtherChannels_Saudi Arabia_Nesquik,3224.147688243478,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,138.23935461848055
5570,2023-02-19,OtherChannels_Saudi Arabia_Nesquik,3624.9303490635316,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,155.42341122235956
5571,2023-02-26,OtherChannels_Saudi Arabia_Nesquik,3408.433375910557,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,146.14083339422453
5572,2023-03-05,OtherChannels_Saudi Arabia_Nesquik,2975.1707192891786,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,127.56415644793425
5573,2023-03-12,OtherChannels_Saudi Arabia_Nesquik,2619.724386113728,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,112.32395145395972
5574,2023-03-19,OtherChannels_Saudi Arabia_Nesquik,1502.1906323529413,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,64.40829751304983
5575,2023-03-26,OtherChannels_Saudi Arabia_Nesquik,509.4328497427173,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,21.84256900720747
5576,2023-04-02,OtherChannels_Saudi Arabia_Nesquik,167.89349696058846,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,7.19864314811092
5577,2023-04-09,OtherChannels_Saudi Arabia_Nesquik,54.81431957097574,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,2.3502323386032815
5578,2023-04-16,OtherChannels_Saudi Arabia_Nesquik,17.841053411258024,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.764957423718333
5579,2023-04-23,OtherChannels_Saudi Arabia_Nesquik,5.801134461732016,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.24873087761118093
5580,2023-04-30,OtherChannels_Saudi Arabia_Nesquik,1.8856637413994253,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.08085018548903418
5581,2023-05-07,OtherChannels_Saudi Arabia_Nesquik,0.612871884004213,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.026277646652939753
5582,2023-05-14,OtherChannels_Saudi Arabia_Nesquik,0.19918665457375667,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.00854037632249151
5583,2023-05-21,OtherChannels_Saudi Arabia_Nesquik,0.06473601048776942,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.0027756372150805225
5584,2023-05-28,OtherChannels_Saudi Arabia_Nesquik,0.021039240140371788,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.0009020836698249254
5585,2023-06-04,OtherChannels_Saudi Arabia_Nesquik,0.006837756924750657,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.00029317735901563167
5586,2023-06-11,OtherChannels_Saudi Arabia_Nesquik,0.00222227141055165,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,9.528265925967138e-05
5587,2023-06-18,OtherChannels_Saudi Arabia_Nesquik,0.0007222382520907283,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,3.0966866131432e-05
5588,2023-06-25,OtherChannels_Saudi Arabia_Nesquik,0.0002347274360976435,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,1.0064231671430323e-05
5589,2023-07-02,OtherChannels_Saudi Arabia_Nesquik,7.62864178432426e-05,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,3.2708753408721668e-06
5590,2023-07-09,OtherChannels_Saudi Arabia_Nesquik,2.4793085625380648e-05,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,1.0630344783369992e-06
5591,2023-07-16,OtherChannels_Saudi Arabia_Nesquik,8.05775282824871e-06,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,3.4548620545952475e-07
5592,2023-07-23,OtherChannels_Saudi Arabia_Nesquik,2.618769530242272e-06,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,1.122830108171815e-07
5593,2023-07-30,OtherChannels_Saudi Arabia_Nesquik,8.511000973287384e-07,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,3.6491978515583985e-08
5594,2023-08-06,OtherChannels_Saudi Arabia_Nesquik,2.7660721902008284e-07,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,1.1859879613945689e-08
5595,2023-08-13,OtherChannels_Saudi Arabia_Nesquik,8.989741565080629e-08,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,3.854463853114373e-09
5596,2023-08-20,OtherChannels_Saudi Arabia_Nesquik,2.9216000128358107e-08,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,1.2526724557329495e-09
5597,2023-08-27,OtherChannels_Saudi Arabia_Nesquik,2993.317309675157,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,128.3422141506353
5598,2023-09-03,OtherChannels_Saudi Arabia_Nesquik,3030.8395868216508,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,129.9510285965309
5599,2023-09-10,OtherChannels_Saudi Arabia_Nesquik,3383.6048475662105,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,145.07627926509312
5600,2023-09-17,OtherChannels_Saudi Arabia_Nesquik,3123.3503118150984,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,133.91754134810688
5601,2023-09-24,OtherChannels_Saudi Arabia_Nesquik,2926.6472995143054,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,125.48365428669035
5602,2023-10-01,OtherChannels_Saudi Arabia_Nesquik,2091.6439368992706,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,89.68184335443428
5603,2023-10-08,OtherChannels_Saudi Arabia_Nesquik,1430.1076747378288,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,61.317650773745775
5604,2023-10-15,OtherChannels_Saudi Arabia_Nesquik,510.97023329683003,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,21.90848624514808
5605,2023-10-22,OtherChannels_Saudi Arabia_Nesquik,168.40738369164796,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,7.2206766828363
5606,2023-10-29,OtherChannels_Saudi Arabia_Nesquik,54.98286475748048,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,2.3574589237536534
5607,2023-11-05,OtherChannels_Saudi Arabia_Nesquik,17.89599339561026,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.7673130440912137
5608,2023-11-12,OtherChannels_Saudi Arabia_Nesquik,5.8190071860978465,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.2494971929665896
5609,2023-11-19,OtherChannels_Saudi Arabia_Nesquik,1.891474197841653,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.08109931605818932
5610,2023-11-26,OtherChannels_Saudi Arabia_Nesquik,0.6147604747325468,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.026358622336645342
5611,2023-12-03,OtherChannels_Saudi Arabia_Nesquik,0.19980046688356393,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.008566694291074041
5612,2023-12-10,OtherChannels_Saudi Arabia_Nesquik,0.06493550163540486,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.002784190646922923
5613,2023-12-17,OtherChannels_Saudi Arabia_Nesquik,0.02110407498933687,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.0009048635448630327
5614,2023-12-24,OtherChannels_Saudi Arabia_Nesquik,0.006858828275707983,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,0.00029408081947679534
5615,2023-12-31,OtherChannels_Saudi Arabia_Nesquik,0.0022291196018010637,Scenario 1 (Unoptimised),LT Revenue,Saudi Arabia,Nesquik,TV,OtherChannels,2023,2.25,37.02053411177786,0.63,0.240137,9.557628400337493e-05
5616,2020-01-12,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5617,2020-01-19,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5618,2020-01-26,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5619,2020-02-02,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5620,2020-02-09,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5621,2020-02-16,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5622,2020-02-23,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5623,2020-03-01,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5624,2020-03-08,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5625,2020-03-15,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5626,2020-03-22,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5627,2020-03-29,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5628,2020-04-05,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5629,2020-04-12,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5630,2020-04-19,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5631,2020-04-26,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5632,2020-05-03,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5633,2020-05-10,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5634,2020-05-17,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5635,2020-05-24,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5636,2020-05-31,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5637,2020-06-07,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5638,2020-06-14,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5639,2020-06-21,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5640,2020-06-28,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5641,2020-07-05,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5642,2020-07-12,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5643,2020-07-19,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5644,2020-07-26,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
5645,2020-08-02,OtherChannels_Saudi Arabia_Nesquik,0.0,Scenario 1,Budget,Saudi Arabia,Nesquik,TV,OtherChannels,2020,,,,,
