,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel
5197,2022-06-19,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5198,2022-06-26,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5199,2022-07-03,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5200,2022-07-10,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5201,2022-07-17,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5202,2022-07-24,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5203,2022-07-31,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5204,2022-08-07,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5205,2022-08-14,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5206,2022-08-21,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5207,2022-08-28,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5208,2022-09-04,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5209,2022-09-11,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5210,2022-09-18,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5211,2022-09-25,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5212,2022-10-02,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5213,2022-10-09,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5214,2022-10-16,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5215,2022-10-23,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5216,2022-10-30,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5217,2022-11-06,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5218,2022-11-13,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5219,2022-11-20,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5220,2022-11-27,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5221,2022-12-04,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5222,2022-12-11,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5223,2022-12-18,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5224,2022-12-25,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5225,2023-01-01,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5226,2023-01-08,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5227,2023-01-15,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5228,2023-01-22,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5229,2023-01-29,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5230,2023-02-05,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5231,2023-02-12,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5232,2023-02-19,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5233,2023-02-26,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5234,2023-03-05,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5235,2023-03-12,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5236,2023-03-19,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5237,2023-03-26,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5238,2023-04-02,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5239,2023-04-09,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5240,2023-04-16,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5241,2023-04-23,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5242,2023-04-30,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5243,2023-05-07,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5244,2023-05-14,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5245,2023-05-21,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5246,2023-05-28,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5247,2023-06-04,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5248,2023-06-11,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5249,2023-06-18,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5250,2023-06-25,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5251,2023-07-02,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5252,2023-07-09,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5253,2023-07-16,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5254,2023-07-23,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5255,2023-07-30,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5256,2023-08-06,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5257,2023-08-13,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5258,2023-08-20,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5259,2023-08-27,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5260,2023-09-03,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5261,2023-09-10,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5262,2023-09-17,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5263,2023-09-24,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5264,2023-10-01,OLV_France_Chocapic,0.0,Scenario 1 (Unoptimised),LT Revenue,France,Chocapic,OLV,OLV
5265,2020-01-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5266,2020-01-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5267,2020-01-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5268,2020-02-02,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5269,2020-02-09,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5270,2020-02-16,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5271,2020-02-23,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5272,2020-03-01,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5273,2020-03-08,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5274,2020-03-15,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5275,2020-03-22,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5276,2020-03-29,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5277,2020-04-05,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5278,2020-04-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5279,2020-04-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5280,2020-04-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5281,2020-05-03,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5282,2020-05-10,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5283,2020-05-17,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5284,2020-05-24,OLV_France_Chocapic,1397.9691926160765,Scenario 1,Budget,France,Chocapic,OLV,OLV
5285,2020-05-31,OLV_France_Chocapic,1596.9304283955807,Scenario 1,Budget,France,Chocapic,OLV,OLV
5286,2020-06-07,OLV_France_Chocapic,961.0714400831494,Scenario 1,Budget,France,Chocapic,OLV,OLV
5287,2020-06-14,OLV_France_Chocapic,723.0552194753432,Scenario 1,Budget,France,Chocapic,OLV,OLV
5288,2020-06-21,OLV_France_Chocapic,2416.826069024016,Scenario 1,Budget,France,Chocapic,OLV,OLV
5289,2020-06-28,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5290,2020-07-05,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5291,2020-07-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5292,2020-07-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5293,2020-07-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5294,2020-08-02,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5295,2020-08-09,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5296,2020-08-16,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5297,2020-08-23,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5298,2020-08-30,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5299,2020-09-06,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5300,2020-09-13,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5301,2020-09-20,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5302,2020-09-27,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5303,2020-10-04,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5304,2020-10-11,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5305,2020-10-18,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5306,2020-10-25,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5307,2020-11-01,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5308,2020-11-08,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5309,2020-11-15,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5310,2020-11-22,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5311,2020-11-29,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5312,2020-12-06,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5313,2020-12-13,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5314,2020-12-20,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5315,2020-12-27,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5316,2021-01-03,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5317,2021-01-10,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5318,2021-01-17,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5319,2021-01-24,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5320,2021-01-31,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5321,2021-02-07,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5322,2021-02-14,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5323,2021-02-21,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5324,2021-02-28,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5325,2021-03-07,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5326,2021-03-14,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5327,2021-03-21,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5328,2021-03-28,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5329,2021-04-04,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5330,2021-04-11,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5331,2021-04-18,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5332,2021-04-25,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5333,2021-05-02,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5334,2021-05-09,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5335,2021-05-16,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5336,2021-05-23,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5337,2021-05-30,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5338,2021-06-06,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5339,2021-06-13,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5340,2021-06-20,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5341,2021-06-27,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5342,2021-07-04,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5343,2021-07-11,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5344,2021-07-18,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5345,2021-07-25,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5346,2021-08-01,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5347,2021-08-08,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5348,2021-08-15,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5349,2021-08-22,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5350,2021-08-29,OLV_France_Chocapic,80.5782337305687,Scenario 1,Budget,France,Chocapic,OLV,OLV
5351,2021-09-05,OLV_France_Chocapic,80.57823372395502,Scenario 1,Budget,France,Chocapic,OLV,OLV
5352,2021-09-12,OLV_France_Chocapic,80.57823372773427,Scenario 1,Budget,France,Chocapic,OLV,OLV
5353,2021-09-19,OLV_France_Chocapic,80.57823373434793,Scenario 1,Budget,France,Chocapic,OLV,OLV
5354,2021-09-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5355,2021-10-03,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5356,2021-10-10,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5357,2021-10-17,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5358,2021-10-24,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5359,2021-10-31,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5360,2021-11-07,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5361,2021-11-14,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5362,2021-11-21,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5363,2021-11-28,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5364,2021-12-05,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5365,2021-12-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5366,2021-12-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5367,2021-12-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5368,2022-01-02,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5369,2022-01-09,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5370,2022-01-16,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5371,2022-01-23,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5372,2022-01-30,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5373,2022-02-06,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5374,2022-02-13,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5375,2022-02-20,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5376,2022-02-27,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5377,2022-03-06,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5378,2022-03-13,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5379,2022-03-20,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5380,2022-03-27,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5381,2022-04-03,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5382,2022-04-10,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5383,2022-04-17,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5384,2022-04-24,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5385,2022-05-01,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5386,2022-05-08,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5387,2022-05-15,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5388,2022-05-22,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5389,2022-05-29,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5390,2022-06-05,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5391,2022-06-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5392,2022-06-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5393,2022-06-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5394,2022-07-03,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5395,2022-07-10,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5396,2022-07-17,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5397,2022-07-24,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5398,2022-07-31,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5399,2022-08-07,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5400,2022-08-14,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5401,2022-08-21,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5402,2022-08-28,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5403,2022-09-04,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5404,2022-09-11,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5405,2022-09-18,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5406,2022-09-25,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5407,2022-10-02,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5408,2022-10-09,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5409,2022-10-16,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5410,2022-10-23,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5411,2022-10-30,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5412,2022-11-06,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5413,2022-11-13,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5414,2022-11-20,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5415,2022-11-27,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5416,2022-12-04,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5417,2022-12-11,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5418,2022-12-18,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5419,2022-12-25,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5420,2023-01-01,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5421,2023-01-08,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5422,2023-01-15,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5423,2023-01-22,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5424,2023-01-29,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5425,2023-02-05,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5426,2023-02-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5427,2023-02-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5428,2023-02-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5429,2023-03-05,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5430,2023-03-12,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5431,2023-03-19,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5432,2023-03-26,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5433,2023-04-02,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5434,2023-04-09,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5435,2023-04-16,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5436,2023-04-23,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5437,2023-04-30,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5438,2023-05-07,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5439,2023-05-14,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5440,2023-05-21,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5441,2023-05-28,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5442,2023-06-04,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5443,2023-06-11,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
5444,2023-06-18,OLV_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,OLV
